"","act","position","t_iqr","t_mad","t_max","t_mcr","t_mean","t_min","t_rms","t_sttdev","t_variance"
"1243","Walking","Cheset Pocket",4.4584900310472,2.2548749381732,13.228923355198,0.125,9.21649600446404,4.62358534884791,9.57056607255855,2.57913480626877,6.65193634890704
"1244","Walking","Cheset Pocket",4.3499143325749,2.20504158958268,13.9288843930211,0.1171875,9.25272922100937,4.14803106128132,9.60386196360251,2.57316275789356,6.6211665786104
"1245","Walking","Cheset Pocket",4.22687984574741,2.16333232933286,13.5783629343565,0.125,9.4756377669462,4.72011096601037,9.80417797274206,2.51678259506523,6.3341946308233
"1246","Walking","Cheset Pocket",4.00111187386022,2.31306879756617,13.7082656401296,0.1171875,9.30898542342229,4.01353830856323,9.69746082076653,2.71726641255748,7.38353675681302
"1247","Walking","Cheset Pocket",4.23462017411158,2.27422060925211,13.8419849493221,0.125,9.39926119715451,3.86452128245501,9.7809967959611,2.70588012858422,7.32178727026694
"1248","Walking","Cheset Pocket",3.99610410473462,2.16300791254309,13.6241522388806,0.15625,9.26973265419252,3.72427844017232,9.62571653132552,2.59354492176835,6.72647526123038
"1249","Walking","Cheset Pocket",3.71804188434881,2.02813454654613,13.2041654471508,0.125,9.22243991908419,4.20569148637761,9.53703291100556,2.4293206220023,5.90159868448567
"1250","Walking","Cheset Pocket",4.01640791012142,2.28250511760044,14.5470316723588,0.125,9.55879895987704,4.37416767005631,9.93583148010712,2.71110856399024,7.3501096457412
"1251","Walking","Cheset Pocket",3.8731647285899,2.34363222644432,14.3803075288434,0.125,9.25030672357955,3.83764531641488,9.66438526760356,2.7986011006165,7.83216812037189
"1252","Walking","Cheset Pocket",3.56860295500038,2.17101773785731,14.6409478901571,0.125,9.52994630678048,4.44669474232427,9.8916624754903,2.65049239178381,7.02510991890385
"1253","Walking","Cheset Pocket",3.19340501257571,1.92419802698681,13.5105980369499,0.1015625,9.33349727772124,4.18081224057162,9.61677308250728,2.31692751013208,5.36815308720682
"1254","Walking","Cheset Pocket",4.07152889323786,2.17715879393409,14.2176114773235,0.1171875,9.43925207251288,4.25113824247274,9.79305925009684,2.60854936458344,6.80452978746865
"1255","Walking","Cheset Pocket",3.78148309217217,2.09368957801546,14.2559060751281,0.140625,9.56633648068569,4.5148453597264,9.90009501967327,2.54893855101718,6.49708773686156
"1256","Walking","Cheset Pocket",4.67940517699006,2.16062269898305,12.8343222592622,0.109375,9.11882485176186,4.76239927233645,9.4381104408786,2.43412448677384,5.92496201711203
"1257","Walking","Cheset Pocket",4.43865944171598,2.19011467685597,13.9326594024819,0.109375,9.54829051723406,5.08051317381702,9.88015887708641,2.53922973260939,6.44768763496754
"1258","Walking","Cheset Pocket",3.78817485890944,2.13753792197725,13.1053760913363,0.109375,9.08373263790754,4.11290644124626,9.41407983400697,2.47198310756161,6.11070048406998
"1259","Walking","Cheset Pocket",4.42037138523437,2.30300966231068,14.3392800360491,0.140625,9.44362408427378,3.88892737659342,9.83459027008923,2.74538338587856,7.53712993545802
"1260","Walking","Cheset Pocket",4.25975399607213,2.24543115737568,13.4946135346548,0.1171875,9.32309577903711,4.30735943513755,9.68286627977305,2.61491577051085,6.83778448686638
"1261","Walking","Cheset Pocket",3.72228948883954,2.08933435059547,14.2382096715748,0.125,9.29871392557074,3.68573943441323,9.62974892114519,2.50319468174049,6.26598361469389
"1262","Walking","Cheset Pocket",4.17184201052629,2.09616838516219,13.3973787010387,0.125,9.40756856054449,4.97562694396477,9.71120462612288,2.40938769588571,5.80514906908545
"1263","Walking","Cheset Pocket",3.87157214931025,2.14646088427594,14.0191732995586,0.1171875,9.21463087099131,3.98550416962539,9.57100933336503,2.58743068906872,6.69479757073461
"1264","Walking","Cheset Pocket",4.26668356301683,2.08000669029374,14.0142909865796,0.125,9.51852809474871,4.87564988811497,9.82183264332121,2.42198666034507,5.86601938288947
"1265","Walking","Cheset Pocket",4.25925151502522,2.21678791789429,13.5728253922148,0.1171875,9.36170661026446,4.27426291623731,9.71050549700853,2.57921816656978,6.65236635076356
"1266","Walking","Cheset Pocket",3.71917174609689,2.04712259463598,13.5667862576158,0.140625,9.27656445217871,4.1319284285772,9.59388031884502,2.44701686485727,5.98789153689593
"1267","Walking","Cheset Pocket",4.40698777775849,2.19347241949592,13.5098313616652,0.125,9.48304591952366,4.87341422426628,9.81116359272679,2.51610236903295,6.33077113145323
"1268","Walking","Cheset Pocket",4.20826827148175,2.18538298343013,12.991594980984,0.109375,8.9021683796847,3.94517246159032,9.25628584170791,2.53578897448979,6.43022572314398
"1269","Walking","Cheset Pocket",4.20760581371307,2.14349825499097,13.9815446035095,0.109375,9.60958737427246,5.27084179743819,9.91872025877391,2.45699858934331,6.03684206803502
"1270","Walking","Cheset Pocket",3.98360403537754,2.0577633790215,13.636498252953,0.125,9.35043035747129,5.11306839145569,9.65700918403887,2.41397566489194,5.82727851069048
"1271","Walking","Cheset Pocket",4.30187688683726,2.22478286818464,12.8385785922173,0.109375,8.9895317403412,3.99276031345641,9.34736733909731,2.56156109851417,6.5615952614211
"1272","Walking","Cheset Pocket",3.9164216651653,2.05415468944254,14.2739585061257,0.125,9.50737861160871,4.871464835036,9.81649863088785,2.44405345803815,5.97339730574826
"1273","Walking","Cheset Pocket",3.8570383295081,2.1471325681587,13.6177762034607,0.109375,9.33719934547752,4.63872421235655,9.6669501350456,2.50332444886238,6.26663329627213
"1274","Walking","Cheset Pocket",4.0104783159017,2.27888093325516,14.6421140758293,0.1328125,9.57475577723768,3.72233270769478,9.96777854560646,2.77140053772566,7.68066094050605
"1275","Walking","Cheset Pocket",3.86522011133737,2.01186983522736,13.5482917602362,0.140625,9.33223849542482,4.14821403811215,9.63699394444201,2.4043662262066,5.78097694972297
"1276","Walking","Cheset Pocket",3.85173532544995,2.17299317256504,13.7579681391021,0.125,9.3988859185301,3.80453237105196,9.76023385603918,2.6311800423061,6.92310841502993
"1277","Walking","Cheset Pocket",4.07805275501754,2.12146649510917,13.4779232731539,0.109375,9.28056528355302,4.60499394162066,9.60562603108365,2.47773272705962,6.1391594667423
"1278","Walking","Cheset Pocket",4.26493638861687,2.28002478354021,13.7635132046433,0.109375,9.19469054448367,4.36874220610095,9.56153129175654,2.62307957073781,6.88054643442204
"1279","Walking","Cheset Pocket",4.20902342524099,2.14967483160365,13.573262534605,0.109375,9.49051943049621,5.05691999326467,9.81402282838457,2.49901680975286,6.24508501542734
"1280","Walking","Cheset Pocket",3.58641475549154,1.93402416329695,13.5737561681496,0.125,9.31668883283446,5.11167537783965,9.58996837359958,2.27306018371224,5.16680259877794
"1281","Walking","Cheset Pocket",3.75964230653326,2.00801816863893,13.0762265597375,0.109375,9.16986028724601,5.11720779220723,9.4512502365452,2.28905948943755,5.23979334618408
"1282","Walking","Cheset Pocket",3.84177986202454,1.88489840746459,12.956268506634,0.109375,9.3348709793193,5.59825459994186,9.58141555767796,2.15956196678295,4.66370788837546
"1283","Walking","Cheset Pocket",3.44034876674932,1.82390368859826,12.8341488751174,0.109375,9.23187979879451,5.2704547419862,9.47542838230359,2.1345112810136,4.55613840877432
"1284","Walking","Cheset Pocket",3.90682928621949,1.94608442711594,12.8557766465795,0.109375,9.25850674655488,5.36276708003722,9.5181455719985,2.20797372125494,4.87514795375238
"1285","Walking","Cheset Pocket",3.35886315941362,1.75193044826751,12.4461790757522,0.109375,9.12578163209237,5.26999969368559,9.34577500271048,2.01584225688755,4.0636200046535
"1286","Walking","Cheset Pocket",3.66743182322572,1.93272658338055,13.7701170948508,0.125,9.52869998183813,5.39415478410103,9.79994387880495,2.28971104811163,5.24277668384447
"1287","Walking","Cheset Pocket",3.53752282684938,1.92274159511228,13.6343968687976,0.109375,9.41582963113617,4.93003047454728,9.68708199006136,2.2763369345484,5.1817098395892
"1288","Walking","Cheset Pocket",3.8760351036708,2.14238799375294,13.0953230661857,0.109375,9.15810640355461,4.23941759116629,9.4936851949482,2.50182846773127,6.25914568195059
"1289","Walking","Back Bag",4.8914237103405,2.36430587886789,14.8209200845135,0.125,10.7484749788589,5.40504843540846,11.0802141440871,2.69099072976332,7.24143110767215
"1290","Walking","Back Bag",3.82630391077658,2.00169104379566,14.8972071908207,0.125,10.9776162604157,5.96470129662943,11.2266780659499,2.35164657964092,5.53024163553682
"1291","Walking","Back Bag",3.85969283746162,1.97752823429415,14.4205654946033,0.109375,10.9658799364729,6.51329140691565,11.2040699607625,2.29796886500263,5.28066090452149
"1292","Walking","Back Bag",4.20221099598628,2.12919584322699,15.2897539431728,0.1171875,10.8532658435017,6.51970271030552,11.1321407020201,2.47612139037056,6.13117713985064
"1293","Walking","Back Bag",4.00695188532391,2.00307716049315,15.5289956281819,0.140625,11.1711511649352,6.53241567749329,11.4259729324614,2.39963311852187,5.758239103507
"1294","Walking","Back Bag",3.73743876623006,1.86708416880041,15.0684391567502,0.109375,10.7491640587911,6.93260326639758,10.9604615115326,2.14177229951736,4.58718858297989
"1295","Walking","Back Bag",3.18858709968519,1.88778133405479,14.7911026833421,0.125,10.9137026805549,6.26723559128058,11.1486398585664,2.27667839109187,5.18326449646466
"1296","Walking","Back Bag",4.57511746311363,2.31553577055401,15.9407299952118,0.125,10.9693283579656,6.02694362744892,11.2868346234031,2.65828350466652,7.06647119118209
"1297","Walking","Back Bag",3.56383724607675,1.98167613974073,14.2801869430359,0.109375,10.6968156399624,6.31621352610753,10.9398725499687,2.29323931900133,5.25894657421369
"1298","Walking","Back Bag",3.60907442566896,1.9680378201872,15.4836529187318,0.109375,11.089430640699,7.02756927506363,11.326311499803,2.30431340222962,5.30986025569506
"1299","Walking","Back Bag",3.70806556329653,2.08304903442865,15.332693483054,0.1171875,11.0050209305032,5.61002403837503,11.2818106791812,2.48370016710414,6.16876652007314
"1300","Walking","Back Bag",5.00640493101793,2.49202307410158,15.1562490101376,0.1171875,10.8980842607001,5.59036393792223,11.2602874334685,2.83299003369369,8.02583253100777
"1301","Walking","Back Bag",4.59674752974776,2.35326140985229,15.7382577094575,0.125,11.179843373504,6.53582969489832,11.4972298619139,2.68279642194531,7.19739664160258
"1302","Walking","Back Bag",4.2665052009286,2.14671675968265,14.3615124254382,0.109375,10.7940181661913,5.86293827111515,11.0715655388392,2.4634803244075,6.0687353087429
"1303","Walking","Back Bag",3.96602257175931,2.12014374240827,15.7197073758032,0.109375,10.9629880729387,6.77888052025597,11.234276170494,2.45394653314451,6.02185358753196
"1304","Walking","Back Bag",4.1041978495527,2.02239717763018,15.5325553499268,0.109375,10.885476318403,6.29957437777735,11.127388009526,2.30763282088616,5.325169236031
"1305","Walking","Back Bag",4.43391379027571,2.26827432963645,15.7866803728587,0.109375,11.1266135949373,5.95392334811009,11.4278548196714,2.60659465365145,6.79433568844434
"1306","Walking","Back Bag",4.31707741899227,2.19433989386507,15.1917011667551,0.109375,10.6900648889785,6.42821523553344,10.9798470646664,2.5059038754297,6.27955423289357
"1307","Walking","Back Bag",4.17149924361399,2.09764838996581,15.4169458255192,0.109375,11.3996043187025,6.79756013828367,11.6624867260444,2.46223841497575,6.06261801218227
"1308","Walking","Back Bag",4.57669175964136,2.12504945724396,15.5371237940439,0.109375,10.7677967328226,6.59893079710619,11.0352629234016,2.4148667270095,5.83158130921755
"1309","Walking","Back Bag",4.04798277793973,2.02914473358986,15.3333174258186,0.109375,11.2239152202711,7.12701882634105,11.468039524928,2.35364773776309,5.53965767347731
"1310","Walking","Back Bag",3.34919740283582,1.79380145760698,14.2755416375597,0.109375,10.7394528458896,6.33931460542644,10.9444431563283,2.10831415425077,4.44498857301412
"1311","Walking","Back Bag",3.50135345688619,1.81676241445181,14.5759383780742,0.109375,10.9404845836954,6.9894959280033,11.149203518736,2.14721591278502,4.61053617611721
"1312","Walking","Back Bag",3.67667925330645,2.09004385625864,14.5037620623715,0.109375,10.7506666625583,6.27509969925157,11.0186765860965,2.41545027263033,5.83440001954992
"1313","Walking","Back Bag",3.8446803092675,1.98433969068425,14.9380107469818,0.109375,11.0661649461802,6.78057944291988,11.311974466091,2.34536984406028,5.50075970542733
"1314","Walking","Back Bag",4.0377145443944,2.12368105910641,15.7574098619575,0.125,10.8963122799533,5.97977200276702,11.1761533340243,2.48531326865697,6.17678204336237
"1315","Walking","Back Bag",4.65652104477989,2.26502242461974,15.7269219526745,0.1171875,10.9018249383303,6.51154215821757,11.2007806242944,2.57054461302823,6.60769960756847
"1316","Walking","Back Bag",3.84008014153961,1.91523053689419,14.7976255250393,0.1171875,10.6971694835496,6.65178250215568,10.929727635268,2.24265717874056,5.02951122135657
"1317","Walking","Back Bag",4.31512180476105,2.07961817033449,15.1387533857428,0.109375,10.7777740285738,6.53913412884954,11.0313446202141,2.35162733419377,5.53015111892729
"1318","Walking","Back Bag",4.04726217358386,2.14812895479087,14.7405474647808,0.125,11.1057500975165,6.17439585429051,11.3846337680193,2.5044362246695,6.27220080343682
"1319","Walking","Back Bag",4.04141994974209,2.12522803434107,14.9274163030429,0.125,10.8492019780628,6.18072074439259,11.1331713019543,2.49846346338265,6.24231967785803
"1320","Walking","Back Bag",4.19868087175121,2.08837733912883,14.8890667707719,0.125,11.1525016430938,7.02668226952966,11.3997778461496,2.36149148682617,5.57664204235249
"1321","Walking","Back Bag",3.48135304865004,1.96068992633144,14.2982081180067,0.125,10.9746041382619,6.02870083356883,11.2174476119107,2.32146396362443,5.38919493440686
"1322","Walking","Back Bag",4.20668821345108,2.04418474536283,15.9321150629556,0.1171875,10.9812552535205,6.32526061693994,11.2424067920928,2.40909599973162,5.80374353592289
"1323","Walking","Back Bag",4.50787687118863,2.24845838758074,14.1347563709846,0.109375,10.6449730952634,5.90102705163824,10.9458960863642,2.54895840189682,6.49718893460037
"1324","Walking","Back Bag",3.98512188751535,2.03062654449832,15.1934597010551,0.109375,11.1196303994515,6.85206840516036,11.3642497662851,2.34520628732446,5.49999253010617
"1325","Walking","Back Bag",3.71850292144924,1.94653792728008,14.6303149189094,0.109375,10.7155826972533,6.58675820996985,10.9461264426697,2.23471957015562,4.99397155723651
"1326","Walking","Back Bag",4.51483372524232,2.19097760513984,14.6267602697548,0.109375,10.8501224179713,5.92874575985632,11.1412951972173,2.53047469589669,6.40330218657346
"1327","Walking","Back Bag",3.82590654196127,2.09029692051291,15.0742310165614,0.125,11.082647977096,6.12915396506759,11.3487288216298,2.4430635854725,5.96855968266177
"1328","Walking","Back Bag",4.33597635979138,2.08774519408174,15.2515257345691,0.1171875,11.0430264783617,6.72869525996684,11.3049081519332,2.41919708206015,5.85251452184837
"1329","Walking","Back Bag",4.29222323683175,2.23295912608043,15.7456016726174,0.109375,10.4849937650073,5.99259450997405,10.7953649810187,2.56998264997301,6.60481082116228
"1330","Walking","Back Bag",4.60685901252857,2.25031342886206,15.339192061832,0.125,10.9341691880598,6.24572499778952,11.2345961980237,2.58071616020318,6.66009589953385
"1331","Walking","Back Bag",4.48171021442986,2.15427868810639,14.6024227864574,0.125,11.0361176307241,6.29001327572692,11.3041999257447,2.44725225549511,5.98904360202591
"1332","Walking","Back Bag",4.10544240708497,2.10639522269508,15.3708091089732,0.109375,10.8553303431233,6.32551934325764,11.1312766350707,2.46315299324603,6.0671226681369
"1333","Walking","Back Bag",3.98284079550396,2.11195533403876,14.954987732122,0.125,11.3328599839259,6.21527923642007,11.5996035263994,2.47327445997987,6.11708655438873
"1334","Walking","Back Bag",4.39019325929081,2.3207688689958,14.5351383384347,0.1171875,10.789830300484,5.53271415021504,11.1164467854442,2.67487405691744,7.15495122036998
"1335","Walking","Back Bag",4.25243168523069,2.1935191212274,15.0732430549034,0.140625,10.9012132023368,5.40262990133548,11.2087572312567,2.60764057846306,6.79978938644718
"1336","Walking","Back Bag",4.32194175899424,2.31835755734298,15.1126554125547,0.125,10.9410485921098,5.34112295639202,11.2694361384304,2.70067520876792,7.29364658325367
"1337","Walking","Back Bag",3.81397684430687,2.0620068202089,14.8145488123897,0.1171875,11.0027604344413,5.50645650827618,11.27301132905,2.45357845751537,6.02004724718352
"1338","Walking","Back Bag",4.41856620732059,2.20767107143952,15.650039317682,0.125,11.310233165963,6.95481369801366,11.5839530130044,2.5033164280698,6.26659313904413
"1339","Walking","Back Bag",3.82472901724225,2.1028748411303,15.0615207245049,0.1171875,10.8210440037713,5.47710469799437,11.1030426441134,2.48647594507705,6.18256262544683
"1340","Walking","Back Bag",3.51386403446276,2.00307074680066,14.7132596979747,0.125,10.8441036327714,6.15294896236319,11.0951602022481,2.34691208085492,5.50799631526277
"1341","Walking","Back Bag",3.81811969440631,1.95170000279738,15.1456011410088,0.109375,10.8890056646113,6.52268971769581,11.1227246728752,2.26816220421941,5.14455978464946
"1342","Walking","Back Bag",3.67062383083136,1.94634589889217,14.6564400341367,0.109375,10.7924721931968,6.98100653005627,11.0205001794684,2.23023948596037,4.97396816473676
"1343","Walking","Back Bag",4.14679801832793,2.09838929065617,15.0792425763841,0.125,11.1945345130816,6.80806098462171,11.4549614300613,2.42869067598511,5.89853839961702
"1344","Walking","Back Bag",4.51458874887418,2.18802022352566,15.5048907679892,0.125,10.9258883890365,6.48923365714455,11.2188360401471,2.54700706830999,6.48724500602105
"1345","Walking","Back Bag",4.3562910305563,2.31776362826512,15.007264841543,0.1171875,10.8218983385665,5.9341607094601,11.1409742896344,2.64722958430645,7.00782447202728
"1346","Walking","Back Bag",4.84693638584404,2.43835875563254,15.790280331828,0.125,11.1468039182392,6.3392387163263,11.4871209925369,2.77537584941415,7.7027111055113
"1347","Walking","Back Bag",4.13111978434582,2.11299023282052,15.1287364537524,0.125,10.7270888319878,6.42315458574893,11.0009338356409,2.43928482281029,5.9501104467926
"1348","Walking","Back Bag",4.49878106103414,2.25626269829664,15.1482624823378,0.125,10.7624233750471,6.58048070302186,11.066952129859,2.57830807717601,6.64767254083106
"1349","Walking","Back Bag",4.32469544738683,2.14916064396257,15.1427671030704,0.109375,11.0988943313999,7.11620920429862,11.3704519494823,2.47016642271414,6.10172215590438
"1350","Walking","Back Bag",4.02484682273032,2.10056605070466,14.7314977225589,0.125,10.7584234506267,6.19339985730558,11.0394900930869,2.47521036931615,6.12666637237019
"1351","Walking","Back Bag",3.90806159228835,1.96482887060543,14.9760184097353,0.1171875,11.1235463759989,6.65356325434119,11.3630080113874,2.3204885450821,5.38466708785725
"1352","Walking","Back Bag",4.28188893982882,2.16686804214718,14.6404698293842,0.1171875,10.7701670557966,5.70154446373568,11.0580705899113,2.50687589674795,6.28442676169583
"1353","Walking","Back Bag",5.02647703219089,2.39216670661225,15.0708056250067,0.1171875,10.8914513068399,6.22352566713725,11.2198258278097,2.69458346263772,7.26078003712069
"1354","Walking","Back Bag",4.21118650277841,2.12569508645865,15.1885447008272,0.125,10.9193409981421,6.71522096611495,11.1836773962903,2.41715375402308,5.84263227058785
"1355","Walking","Back Bag",4.15250339399535,2.12655424160428,15.5754456961445,0.109375,10.7615512059491,6.14368790072545,11.0417252160454,2.4715807468885,6.10871138838992
"1356","Walking","Back Bag",4.26024236803095,2.03501595858556,14.7899516970973,0.125,10.9751381598154,6.63533704979158,11.216730231037,2.31546527696314,5.36137944882199
"1357","Walking","Back Bag",4.11111571220505,2.19863421629209,15.3994274477326,0.125,10.86278516122,6.24657449727663,11.1505869159143,2.51703935418915,6.33548711053695
"1358","Walking","Back Bag",5.05622750393336,2.44661743511582,15.6880392298734,0.125,10.6832250891446,5.46663970044197,11.0362290148663,2.76894430482953,7.66705256324788
"1359","Walking","Back Bag",4.10754608575539,2.20474517724052,15.2928724966389,0.1171875,10.9776894543186,5.10510467216853,11.2762201753548,2.57749407130697,6.64347568762257
"1360","Walking","Back Bag",4.58843222802609,2.28435144800676,15.5495850525421,0.125,10.987766958258,6.59738573166109,11.2990099530472,2.63374318984852,6.93660319007347
"1361","Walking","Back Bag",4.32767381341123,2.18459665852708,15.3661326550628,0.1171875,10.7861026772166,5.98328246059636,11.0733595375598,2.50584925416641,6.27928048460634
"1362","Walking","Back Bag",4.34203007228284,2.201215979173,14.9849723769548,0.125,11.1515233725995,6.49906161244978,11.4302669651773,2.50889006646192,6.29452936559128
"1363","Walking","Back Bag",4.4202395123886,2.25496344354686,15.6716028298763,0.109375,11.1455615212759,6.66351901855796,11.4465558284768,2.60769988876977,6.80009870988989
"1364","Walking","Back Bag",3.94919612350747,2.0052204548106,14.9989546546813,0.1171875,10.7060032135878,6.71276593195549,10.9575674813999,2.33447645095848,5.44978030007969
"1365","Walking","Back Bag",4.68435582211368,2.31843200401006,15.4999972268569,0.1171875,10.8985723258961,6.42463413324299,11.2132933062525,2.63800455444232,6.95906802925841
"1366","Walking","Back Bag",4.33020979168077,2.16510692447798,15.697365036029,0.125,11.1490505634295,6.50149707786099,11.4298893253185,2.51814247474642,6.341041523122
"1367","Walking","Back Bag",4.44732005488458,2.28266175691268,15.2796981238789,0.1171875,10.9091054268776,5.3106756310426,11.2254639062726,2.646215920196,7.00245869629879
"1368","Walking","Back Bag",4.19452636558943,2.10205055067276,14.7055717589751,0.109375,11.136088574219,6.41629228388329,11.3922630068745,2.40232963702931,5.77118768494937
"1369","Walking","Back Bag",4.28559760506436,2.28011799294352,16.8115100447378,0.125,11.3548417903519,6.02529469150346,11.6627600162476,2.66224324821411,7.0875391126616
"1370","Walking","Back Bag",4.24679526429923,2.32509781189972,15.0708662305755,0.1171875,10.8144182412129,5.0176126270221,11.1615197078386,2.76186174393127,7.62788029259108
"1371","Walking","Back Bag",4.16701265980597,2.24542603037379,15.0580667198993,0.140625,11.3622137907468,5.70220408496308,11.6706015788525,2.66515271338753,7.10303898567689
"1372","Walking","Back Bag",4.71668912861036,2.18644482429218,14.8110397643561,0.109375,10.6462265071396,6.53335071875519,10.9234404349617,2.44528364302251,5.97941209483346
"1373","Walking","Back Bag",3.77998041285902,1.94699012984243,14.7427615458194,0.109375,10.6358653298777,6.54361194271714,10.8671874035866,2.23027593570331,4.97413074937728
"1374","Walking","Back Bag",3.9050124284584,1.94070562407436,14.6849207987446,0.109375,10.9022535198185,6.91109800806855,11.1217564077706,2.19871184637523,4.83433378339075
"1375","Walking","Back Bag",3.71857975892536,1.79219323436474,14.2168119726916,0.109375,10.5570526435167,7.03148792927979,10.7480064964738,2.01699854493233,4.06828313025912
"1376","Walking","Back Bag",3.63855852689663,1.86420322679383,14.920687635984,0.109375,11.2289710090828,7.21823970566668,11.4405539486906,2.19008783615558,4.79648473007664
"1377","Walking","Back Bag",3.78121331898112,1.87025401747328,14.4826326088554,0.109375,10.5641444471064,6.72498297562355,10.7823457766733,2.15820122982432,4.6578325484152
"1378","Walking","Back Bag",3.97775557002866,2.04277424512635,15.1149006874212,0.109375,11.0761348602217,6.90209832715382,11.3176319381461,2.32551698457066,5.40802924552663
"1379","Walking","Back Bag",3.84074361476736,2.13371175191165,14.5185385917841,0.109375,10.7486706576703,6.03708347347029,11.0236837544629,2.4469741746382,5.98768261134629
"1380","Walking","Back Bag",4.48784375648187,2.28455897940801,15.9687839915634,0.125,11.1885213573559,6.34306589338545,11.4974561383543,2.64735480987582,7.00848748937263
"1381","Walking","Back Bag",4.52815768193411,2.15198071974872,14.8055948523504,0.109375,10.5727336630657,6.51367047940619,10.8467665623845,2.42273559199897,5.86964774873858
"1382","Walking","Back Bag",3.99876003123937,2.0201350687711,15.0535712799967,0.125,11.0553130818615,6.4749705168305,11.3069903673247,2.37235828423851,5.62808382879508
"1383","Walking","Back Bag",4.20379404280502,2.16171624222982,15.0209635005181,0.109375,10.8777519397871,5.89389960346541,11.1678901527447,2.52908742439469,6.39628320023136
"1384","Walking","Back Bag",3.43011929540453,1.90436933778117,14.9794903537584,0.109375,10.87583081118,5.94980269286408,11.1062465204953,2.25055902846429,5.06501594060213
"1385","Walking","Hand Swing",3.00352106200039,1.51311893675747,14.7336697761018,0.1171875,11.5654795254252,8.37216345501322,11.7013280441781,1.7778530154201,3.16076134443834
"1386","Walking","Hand Swing",3.19362221787083,1.68307096594867,16.0040418762005,0.125,11.7242279288562,8.31576297182272,11.8863581145136,1.95652464811755,3.82798869869152
"1387","Walking","Hand Swing",3.3266017772031,1.72473909944534,16.2073836637983,0.125,11.7481652896559,8.24813537350304,11.9166228520753,1.99662528420515,3.98651252552729
"1388","Walking","Hand Swing",2.82997307535024,1.58985321621581,16.0321497648302,0.125,12.0663130276182,8.34791644122656,12.2174428062594,1.91572405208866,3.66999864375099
"1389","Walking","Hand Swing",3.79052690035373,1.96481152143171,16.4746527453933,0.125,11.976850153809,8.33180163154222,12.1890993652742,2.26477454280385,5.12920372973238
"1390","Walking","Hand Swing",3.73841800669198,2.02501257820233,15.9043564605335,0.125,11.7419941261423,6.73314858206624,11.9786168764611,2.36914250619845,5.61283621467628
"1391","Walking","Hand Swing",4.79933059968476,2.31358445748911,15.6703827092425,0.125,11.1952171282732,6.82729263431792,11.5012936186892,2.63569124787391,6.94686835411911
"1392","Walking","Hand Swing",3.52607822813338,2.01114298975108,16.7402877756709,0.125,12.0646047494541,8.39140260201012,12.2968477212819,2.37860802147903,5.65777611984438
"1393","Walking","Hand Swing",3.36353815732365,1.92682718788586,16.4425219381235,0.125,12.1236290450134,8.77633216182427,12.3393853690546,2.2974007192797,5.27805006494689
"1394","Walking","Hand Swing",3.18197110209065,1.70344610158788,16.3075250128121,0.125,12.5076633962232,9.44475901626759,12.6706766737076,2.02593280649091,4.10440373641614
"1395","Walking","Hand Swing",2.82478254073219,1.66045808871544,16.1860623183349,0.109375,12.0706118636991,8.88227837407874,12.2390889799624,2.02376586970075,4.09562829536562
"1396","Walking","Hand Swing",3.37251281856337,1.93249414801688,16.8809353753751,0.125,11.9213297408062,8.49917093595816,12.1432557000375,2.31096434577929,5.34055620746309
"1397","Walking","Hand Swing",3.12717226710688,1.84544672061404,16.8561901658305,0.125,12.0306886341557,8.77963005938474,12.2338299128939,2.22016335561475,4.92912532561455
"1398","Walking","Hand Swing",3.19508563877326,1.85705222359917,16.3446697188664,0.125,12.1395835100974,8.86102208821914,12.3386476257146,2.20742778657043,4.87273743292321
"1399","Walking","Hand Swing",3.57295735498349,1.98079825900273,17.3364973003491,0.109375,11.9469049989391,7.65659450834297,12.1836069219176,2.38992438669529,5.71173857412085
"1400","Walking","Hand Swing",3.2383170913294,1.82156270572506,16.6697831523742,0.1171875,12.2054867120606,9.14321752873601,12.3933642573431,2.14978411402205,4.62157173690155
"1401","Walking","Hand Swing",3.36835072326602,1.81100870763772,16.6213215112647,0.109375,11.879496284382,8.22690403548035,12.0735011013695,2.15568941968071,4.64699687412333
"1402","Walking","Hand Swing",2.92646519638442,1.63207936901851,16.0820286250297,0.109375,11.9763122859485,8.58631201707038,12.129472961906,1.92147296703554,3.69205836304835
"1403","Walking","Hand Swing",2.74219889267081,1.63845630132359,15.8893792111918,0.125,12.0325210683855,8.29374969523128,12.1960903659779,1.99074281461951,3.96305695395922
"1404","Walking","Hand Swing",3.09018742013362,1.73611324372038,16.3137086038135,0.125,11.9672919640423,8.44810933139376,12.1448274670624,2.06899909426803,4.28075725208193
"1405","Walking","Hand Swing",3.09474503363551,1.79626399794126,16.4278026418479,0.1171875,11.7972013047555,8.64212949368069,11.9928923353775,2.15766261102911,4.65550794303296
"1406","Walking","Hand Swing",2.96195630897277,1.70489147567151,15.7074758407476,0.125,11.5263351755317,8.25278039740292,11.7026630038866,2.02383764265764,4.09591880383802
"1407","Walking","Hand Swing",2.98006786387307,1.59047971518792,15.7475373812133,0.125,11.7775800011202,8.51248517984831,11.9242046666243,1.86420660034223,3.47526624875954
"1408","Walking","Hand Swing",3.08845357064239,1.70562326039732,15.958625616944,0.125,11.8111223186941,8.59548388766388,11.9834513603228,2.02496816717403,4.10049607806814
